--------------- DW_2000Q_6 ---------------
 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59  energy num_oc. chain_b.
311  0  1  0  0  1  0  1  1  0  0  0  0  1  0  1  0  1  1  1  0  0  0  1  1  0  0  0  1  0  0  0  1  1  0  1  0  0  0  1  1  1  1  1  1  1  0  1  0  1  0  1  0  1  0  1  1  1  1  0  0  -702.0       1 0.066667
337  0  1  0  0  1  0  0  1  0  0  1  0  1  1  1  0  0  1  0  0  0  0  1  1  1  0  0  0  1  0  1  1  1  1  1  0  0  1  1  1  1  1  1  1  1  0  1  0  0  1  0  0  1  0  1  0  1  1  0  1  -702.0       1 0.066667
364  0  1  0  0  1  0  1  1  0  0  0  0  1  0  1  0  0  1  0  1  0  1  0  0  1  0  0  1  0  0  0  1  1  1  1  1  0  0  1  1  1  1  0  1  1  0  1  0  1  1  1  0  1  1  1  1  1  1  0  0  -702.0       1 0.083333
407  0  1  0  0  1  0  0  1  1  0  1  0  1  0  1  0  0  1  1  1  1  0  1  1  1  0  0  0  0  0  0  0  1  1  1  0  0  1  1  1  1  1  0  1  1  0  1  0  0  1  1  0  1  0  1  1  1  1  0  0  -702.0       1 0.083333
13   0  1  1  0  0  0  1  1  0  0  1  0  0  1  1  0  0  1  0  1  0  0  1  0  0  1  0  1  0  0  0  1  1  1  1  0  1  1  0  1  0  0  1  1  1  0  1  0  0  0  0  0  1  0  1  1  1  1  1  0 -701.75       1      0.0
14   0  1  1  0  0  0  0  0  0  0  1  0  1  1  1  0  0  0  1  0  0  1  0  0  0  1  0  1  0  1  1  1  1  1  1  0  0  0  1  1  0  1  0  1  1  0  1  0  0  1  1  0  1  0  1  1  1  0  1  0 -701.75       1      0.0
69   0  0  0  0  1  0  1  1  0  0  0  0  1  0  1  0  0  0  0  1  1  1  1  1  0  0  0  1  0  0  0  1  1  1  1  1  0  0  1  1  0  1  1  1  1  0  1  0  1  1  0  0  1  0  1  1  1  1  1  0 -701.75       1 0.016667
89   0  0  1  1  0  1  0  1  1  1  0  0  0  1  1  1  0  1  0  0  0  0  1  1  0  0  1  1  0  1  1  1  1  0  0  0  0  1  1  1  1  1  0  1  0  0  0  1  0  0  0  1  1  0  0  1  0  0  0  1 -701.75       1 0.016667
107  0  1  0  0  1  0  0  1  0  1  1  0  1  1  0  0  1  1  1  1  1  0  1  0  0  1  0  1  0  0  1  0  1  1  1  0  1  0  1  0  0  0  1  1  1  0  0  0  1  0  0  1  1  1  1  0  1  1  0  0 -701.75       1 0.033333
120  0  1  0  0  1  0  0  1  0  1  1  0  1  0  1  0  1  1  1  0  0  0  1  0  0  1  0  1  0  0  1  1  1  0  1  1  0  0  1  1  1  1  1  1  1  0  1  1  1  1  0  0  1  0  1  0  1  1  0  0 -701.75       1 0.033333
151  0  0  0  0  1  0  1  0  1  1  0  0  1  1  1  0  0  1  0  0  0  0  1  0  0  0  0  0  0  0  1  0  1  1  1  1  1  0  1  1  1  1  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  0  0  0 -701.75       1 0.033333
210  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  1  1  0  0  0  0  1  1  0  0  0  1  0  0  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  0  1  0  1  0  0  1  1  0  1  0  1  1  0  0 -701.75       1     0.05
221  0  1  0  0  1  0  1  1  0  0  1  0  1  0  1  0  1  1  1  1  1  0  1  0  0  0  0  0  0  0  0  0  1  0  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  1  1  1  0  1  1  0  1  1  0  1 -701.75       1     0.05
