--------------- DW_2000Q_6 ---------------
     0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59  energy num_oc. chain_b.
73   0  1  0  1  1  1  1  1  0  1  1  0  1  1  0  0  0  1  1  0  0  0  0  1  1  1  0  1  1  0  0  0  1  1  1  1  0  0  1  1  1  0  0  0  1  1  1  1  0  0  1  1  0  0  0  1  1  0  1  1  -683.0       1 0.016667
81   1  0  0  0  1  0  1  1  0  1  0  0  1  0  0  1  1  0  0  1  1  1  0  1  0  0  0  1  1  0  0  1  1  1  1  1  1  0  0  0  0  0  1  1  0  0  1  1  0  0  0  0  1  0  1  1  1  0  1  1  -683.0       1 0.016667
84   0  1  0  1  1  1  0  1  0  1  0  0  0  0  1  0  1  1  1  0  0  1  1  0  1  0  0  1  1  0  1  0  0  1  1  1  1  1  0  1  1  0  0  0  1  1  1  0  0  1  0  1  0  1  0  1  1  0  0  1  -683.0       1 0.016667
88   1  1  1  1  1  1  1  0  0  1  1  0  1  1  0  0  1  1  1  1  1  1  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  1  0  0  0  0  1  1  0  0  0  0  0  0  1  0  0  1  0  1  1  -683.0       1 0.016667
96   0  1  0  1  0  1  1  1  0  1  1  0  1  1  0  0  0  1  0  0  1  1  0  0  1  0  1  1  1  1  0  0  1  1  1  1  0  0  0  1  1  0  0  1  0  1  1  0  0  0  0  1  1  0  1  0  1  0  1  1  -683.0       1 0.016667
245  0  1  0  1  0  1  0  1  1  0  1  0  1  1  1  0  1  1  1  0  0  1  0  0  0  1  1  0  1  0  1  0  1  0  1  1  0  1  0  0  1  0  0  0  0  1  1  0  0  0  0  0  0  1  0  0  1  1  1  0  -683.0       1 0.066667
286  0  1  0  1  1  1  0  1  1  1  1  1  1  0  1  0  0  0  1  0  1  0  0  0  0  1  1  0  0  0  1  1  0  1  1  1  0  1  0  1  1  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  1  0  -683.0       1 0.083333
310  0  1  0  1  1  1  0  0  0  1  1  0  1  1  1  0  1  1  1  1  1  1  1  0  1  0  0  0  1  1  1  0  1  0  1  1  1  0  1  1  1  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  1  0  -683.0       1      0.1
72   0  1  0  1  1  1  0  1  0  0  1  1  1  0  1  0  0  0  0  0  1  1  1  1  1  1  0  1  1  0  0  0  1  0  1  0  1  0  1  1  1  0  0  0  1  1  1  1  0  0  0  0  0  0  0  1  1  0  0  0 -682.75       1 0.016667
130  0  1  0  1  1  1  1  1  0  0  1  0  1  0  0  0  0  1  1  0  1  0  0  1  1  1  0  1  1  0  1  0  1  1  1  1  0  0  1  0  1  0  0  1  1  1  1  0  0  1  0  0  0  0  0  1  1  0  1  0 -682.75       1 0.033333
140  1  1  1  1  1  1  0  1  0  1  1  0  0  0  0  0  1  1  1  0  1  1  1  1  0  1  0  0  0  0  0  1  0  1  0  1  0  0  1  1  1  0  0  0  1  1  1  0  1  0  0  1  0  0  0  1  0  0  1  1 -682.75       1 0.033333
188  0  1  0  1  1  1  0  1  0  0  1  0  1  0  1  0  1  0  1  1  1  0  1  0  0  1  0  1  1  0  0  0  1  1  1  1  0  1  0  1  1  0  0  0  1  1  1  0  0  0  0  1  0  1  0  0  1  0  1  1 -682.75       1 0.066667
192  0  0  1  1  1  1  1  0  0  1  1  1  1  1  1  0  1  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  1  1  1  1  1  0  1  1  1  0  0  0  1  1  1  0  0  0  1  0  0  0  0  0  0  0  1  0 -682.75       1     0.05
248  0  1  0  1  1  1  1  1  0  1  1  0  0  1  1  0  1  1  1  1  0  1  1  0  0  1  0  1  0  0  1  0  1  1  0  1  0  1  1  0  1  0  0  1  1  1  1  0  0  0  0  0  0  0  0  0  1  0  1  0 -682.75       1 0.066667
285  0  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  1  0  0  1  1  0  0  0  0  0  1  0  1  0  1  1  1  1  0  0  1  1  1  0  0  0  1  1  1  0  0  0  0  1  0  0  0  0  1  0  1  0 -682.75       1 0.133333
32   1  0  0  0  1  0  1  1  0  1  1  1  1  0  0  0  1  0  1  1  1  0  0  1  0  0  1  1  1  0  0  1  1  1  1  1  0  0  0  0  0  0  1  0  1  1  1  0  1  0  0  0  0  0  0  1  1  0  1  1  -682.0       1      0.0
33   1  0  1  1  1  1  1  1  1  0  0  1  0  0  0  1  1  1  1  1  1  1  1  0  0  0  0  0  1  1  1  1  0  0  0  1  0  0  0  0  1  0  0  0  0  1  1  1  0  1  0  0  0  1  0  0  0  0  1  1  -682.0       1      0.0
34   0  0  1  1  1  1  0  1  0  1  0  1  0  0  1  0  1  0  1  1  1  1  1  0  1  0  1  0  1  0  1  0  0  0  1  1  0  1  0  1  1  0  0  0  0  1  1  0  0  0  1  1  1  1  0  1  1  0  1  0  -682.0       1      0.0
78   0  1  0  1  1  1  0  1  0  0  1  1  1  0  1  0  1  1  1  0  1  1  0  1  0  1  1  1  0  0  1  0  0  0  1  0  0  1  1  0  1  0  1  1  1  1  1  0  0  1  0  0  0  0  0  1  1  0  1  0  -682.0       1 0.016667
86   0  1  0  1  0  1  1  0  0  0  1  1  1  0  0  1  0  0  1  0  1  1  0  1  1  0  0  1  1  0  0  1  0  0  0  1  1  1  0  1  0  0  1  1  0  0  1  1  1  1  0  0  1  1  1  0  0  0  0  1  -682.0       1 0.016667
134  1  1  0  1  1  0  0  1  0  0  0  1  1  0  1  0  1  1  1  0  1  1  0  0  0  1  0  1  1  0  1  1  1  0  1  1  0  1  1  0  1  1  0  1  0  1  1  0  0  0  0  0  0  0  0  0  1  0  1  0  -682.0       1 0.033333
177  0  1  0  1  1  1  0  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  0  0  0  0  1  1  0  1  0  0  0  1  1  1  1  0  1  1  0  0  0  1  1  1  0  0  0  0  0  0  0  0  1  1  0  1  0  -682.0       1     0.05
182  0  1  1  1  1  1  0  1  0  1  0  0  1  1  1  0  0  1  1  0  0  1  1  1  1  0  0  0  1  1  1  0  0  1  1  1  1  0  0  1  1  0  0  0  1  1  0  0  0  1  0  0  0  0  0  1  1  0  0  0  -682.0       1     0.05
312  1  1  0  1  1  1  0  0  0  1  1  0  1  0  1  0  1  0  1  1  1  1  1  0  0  1  0  1  1  1  0  1  0  0  1  1  0  0  1  1  0  0  1  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  0  1  -682.0       1 0.083333
364  0  1  1  1  1  1  0  1  0  1  1  1  1  1  1  0  0  1  0  0  0  1  1  0  1  0  0  1  1  0  1  0  1  1  1  1  0  0  1  1  1  0  0  0  1  1  0  0  0  0  0  1  0  0  0  0  0  0  1  0  -682.0       1 0.133333
35   0  1  1  1  1  1  0  0  0  1  0  0  1  1  1  0  1  0  0  0  1  0  1  1  1  1  0  1  1  0  0  0  0  1  1  1  1  0  0  1  1  0  1  0  1  1  1  0  0  1  0  0  0  0  0  0  1  0  1  1 -681.75       1      0.0
98   0  1  1  0  1  1  1  1  0  1  1  1  1  0  1  0  1  0  0  1  1  1  1  0  0  1  0  1  1  0  1  0  0  1  1  0  0  1  1  1  1  0  1  1  1  0  0  0  0  0  0  0  0  0  0  1  1  0  0  0 -681.75       1 0.016667
112  1  1  0  1  1  1  0  1  1  0  1  0  1  1  1  0  0  0  1  0  1  0  0  1  0  0  0  1  1  0  1  0  1  1  1  0  0  1  0  0  1  0  0  1  1  1  1  0  0  0  0  1  0  0  0  0  1  0  1  0 -681.75       1 0.016667
113  1  1  0  1  1  1  0  0  0  1  1  1  1  1  1  0  0  1  1  0  0  1  1  0  0  1  0  1  1  0  0  0  1  0  1  1  0  0  1  1  1  0  0  0  0  1  1  0  0  0  0  0  0  1  0  0  1  0  1  0 -681.75       1 0.033333
135  0  1  0  1  1  1  0  1  0  1  1  0  1  0  1  0  1  1  1  0  1  1  1  0  1  1  0  1  1  0  0  0  0  1  1  1  1  1  0  1  1  0  0  0  1  1  1  0  0  0  0  0  0  1  0  0  1  0  0  0 -681.75       1     0.05
407  0  1  1  1  1  1  0  0  0  1  1  0  1  1  1  0  0  1  0  0  0  1  1  0  0  1  0  1  1  0  1  1  0  1  1  1  0  0  1  1  1  1  0  1  1  1  1  0  0  0  0  1  0  0  0  0  0  0  0  0  -681.0       1     0.15
90   0  1  1  1  1  1  0  1  0  1  0  0  1  0  1  1  0  1  1  0  1  1  1  1  1  0  0  1  1  0  0  0  0  1  1  1  1  0  0  1  0  0  0  0  1  0  0  0  0  0  1  0  1  0  1  0  1  0  0  0 -680.75       1 0.016667
104  1  0  0  1  0  0  1  1  0  0  0  1  0  0  0  0  1  0  1  1  1  0  0  0  1  0  1  1  0  0  0  1  0  1  1  0  0  1  1  0  0  1  0  1  0  0  1  1  0  1  1  0  1  1  1  1  0  0  1  1 -680.75       1 0.033333
116  0  1  0  1  1  1  0  0  0  1  0  0  1  1  1  0  1  1  1  0  1  1  1  1  1  1  0  0  1  0  1  0  0  1  1  0  1  0  0  1  1  0  0  0  1  1  0  0  0  0  1  1  0  0  1  1  1  0  1  1 -680.75       1 0.033333
214  0  1  0  0  1  1  0  0  0  1  1  0  1  1  1  0  1  1  0  0  0  1  1  0  0  1  0  1  1  0  1  0  1  1  1  1  0  1  1  1  1  0  0  0  1  1  1  0  0  1  0  1  0  0  0  0  1  0  1  0 -680.75       1 0.083333
232  0  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  1  0  0  1  1  0  0  0  0  0  1  0  0  1  1  1  1  1  0  1  1  1  1  0  0  0  1  1  1  0  0  0  0  1  0  0  0  0  0  0  1  0 -680.75       1      0.1
264  1  1  0  1  1  1  0  1  0  1  0  0  1  0  1  0  1  1  1  0  0  1  1  1  0  0  0  1  1  0  0  0  1  1  1  1  0  0  1  1  1  0  0  0  1  1  1  0  0  0  1  1  0  1  0  0  1  0  0  0 -680.75       1 0.083333
347  0  1  0  1  1  1  0  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  0  0  0  1  0  1  1  1  1  1  1  1  1  1  0  0  1  1  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  1  0 -680.75       1 0.116667
457  0  1  0  1  1  1  0  0  0  0  1  0  1  0  1  0  0  1  1  0  1  1  1  0  0  1  0  1  1  0  1  1  0  1  1  1  1  0  1  1  1  0  0  0  1  1  1  1  0  0  0  0  0  0  0  0  1  0  1  1 -680.75       1     0.15
166  1  1  1  1  1  1  1  0  0  1  0  0  1  0  0  0  1  1  0  0  0  1  1  1  0  1  0  1  1  1  1  0  1  1  1  1  0  0  1  0  1  0  0  0  1  1  1  0  0  0  1  1  0  0  0  1  1  0  1  1  -680.0       1     0.05
266  0  1  1  1  1  1  1  0  1  0  1  0  0  0  0  0  1  1  1  0  1  1  0  0  0  1  0  1  0  0  1  0  1  1  1  1  0  1  0  1  1  0  0  0  1  1  1  0  0  0  1  0  0  1  0  0  1  0  1  0  -680.0       1 0.066667
279  0  0  0  1  1  1  1  1  0  1  1  0  1  0  0  0  1  1  0  1  1  1  0  0  0  1  0  1  1  0  1  1  1  1  1  1  0  0  1  0  1  0  0  0  1  1  1  0  0  0  1  0  0  0  0  0  0  0  1  1  -680.0       1 0.066667
348  0  1  0  1  1  1  1  1  0  1  1  0  1  1  1  0  0  0  0  1  0  1  1  0  0  1  0  1  1  0  0  0  0  1  1  1  0  0  1  1  1  0  0  0  1  1  0  0  0  1  0  1  0  0  0  0  1  0  1  1  -680.0       1 0.116667
37   0  1  0  1  1  1  0  0  0  1  1  0  1  1  1  1  1  1  0  0  1  0  1  0  0  0  1  0  1  0  0  1  0  1  1  1  1  1  1  1  1  0  1  0  1  1  1  0  0  0  0  0  0  0  1  1  1  0  1  0 -679.75       1      0.0
38   1  1  0  0  1  1  1  1  0  0  0  1  0  0  0  0  1  0  0  1  1  1  0  1  0  0  0  1  1  0  0  1  1  1  1  0  1  0  0  1  1  0  0  1  0  0  1  1  0  0  1  0  0  1  1  1  1  0  1  1 -679.75       1      0.0
93   1  1  0  1  1  1  1  1  0  1  1  0  0  1  1  0  1  1  0  1  1  0  1  1  1  1  0  1  1  0  0  0  1  1  0  1  0  0  0  1  1  0  0  0  0  1  1  0  0  1  0  0  0  0  1  1  1  0  1  0 -679.75       1 0.016667
97   0  1  0  1  0  0  1  1  1  0  1  1  1  0  0  0  1  0  1  0  1  0  0  0  0  0  0  1  1  1  0  1  0  1  1  1  0  1  0  1  0  0  1  1  1  0  0  1  1  0  1  0  1  0  0  0  0  1  0  1 -679.75       1 0.016667
281  1  1  0  1  1  1  0  1  0  1  1  1  1  0  1  0  1  1  1  1  0  1  1  0  0  0  0  1  1  0  1  0  0  1  1  1  0  0  1  1  1  0  1  0  1  1  1  0  0  0  1  0  0  0  0  0  1  0  1  0 -679.75       1 0.083333
89   0  1  0  0  1  1  1  1  1  0  0  0  0  1  1  0  1  0  0  1  1  1  0  0  0  0  0  1  0  0  1  0  1  1  1  1  1  0  0  1  1  0  0  0  1  1  1  0  0  0  1  0  0  1  1  1  1  0  1  0  -679.0       1 0.016667
102  0  1  1  1  1  0  0  1  0  0  1  1  0  0  1  0  1  1  1  0  1  0  0  0  0  1  0  1  1  0  0  1  0  1  1  1  0  1  0  1  1  0  0  0  1  1  0  0  0  1  0  0  1  1  0  1  1  0  1  0  -679.0       1 0.016667
137  0  0  1  1  1  1  0  1  0  1  0  0  1  0  1  0  0  1  1  1  1  1  1  0  1  0  0  1  1  0  1  0  1  1  1  1  0  0  0  1  1  0  0  0  0  1  1  0  0  0  1  1  0  0  0  0  1  0  1  0  -679.0       1 0.033333
146  0  1  0  1  1  1  0  1  0  0  1  0  1  1  1  0  1  1  1  0  1  1  1  0  0  1  1  1  1  0  1  1  0  1  1  0  0  1  1  0  1  0  1  0  1  0  1  0  0  0  0  0  0  0  0  0  1  0  0  0  -679.0       1 0.033333
168  0  1  0  1  1  1  0  1  0  1  0  1  1  0  1  0  1  1  1  0  1  1  1  0  0  1  0  1  1  0  1  0  1  0  1  1  1  0  0  1  1  0  0  0  1  1  1  0  0  0  0  1  0  0  0  1  1  0  0  1  -679.0       1     0.05
268  0  1  1  1  1  1  1  1  0  1  0  1  1  1  1  0  0  1  0  0  0  1  1  0  0  1  0  1  1  0  1  0  1  1  1  1  1  0  1  1  1  0  0  0  1  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  -679.0       1 0.083333
305  0  0  1  1  1  1  0  1  0  1  1  1  1  0  1  1  1  1  0  1  0  1  1  0  0  0  0  0  0  0  1  0  1  1  1  1  0  0  1  0  1  0  0  0  1  1  1  0  0  0  0  1  1  1  0  1  1  0  1  0  -679.0       1 0.083333
309  0  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  1  1  0  1  1  0  0  1  0  1  1  0  1  0  1  1  1  1  0  0  1  1  1  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  1  0  0  0  -679.0       1      0.1
321  0  1  0  1  1  1  0  1  0  0  1  0  1  1  1  0  0  0  1  0  1  1  1  0  1  1  0  1  1  0  1  0  1  1  1  1  0  1  0  0  1  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  1  1  -679.0       1      0.1
353  0  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  1  1  1  0  0  1  1  0  0  1  0  1  0  0  1  1  0  1  1  0  1  0  1  1  1  0  0  0  1  1  0  0  0  1  0  0  0  0  0  1  1  0  0  0  -679.0       1      0.1
360  0  1  0  1  1  1  1  0  0  1  1  0  1  0  1  0  1  1  0  0  0  1  1  0  0  0  0  1  1  0  0  1  1  1  1  1  0  0  1  1  1  1  0  0  0  1  1  0  0  1  1  0  0  0  0  0  1  0  1  0  -679.0       1 0.116667
375  0  1  0  1  1  1  0  1  0  1  1  0  1  0  1  0  1  1  0  0  0  1  1  0  0  1  0  0  1  0  1  1  1  1  1  1  0  1  1  1  1  0  0  0  1  1  1  0  0  0  0  1  0  0  0  0  1  0  0  0  -679.0       1     0.15
462  0  1  0  0  1  1  0  1  0  1  1  0  1  1  1  0  1  1  0  0  0  1  1  0  0  1  0  1  1  0  1  1  1  1  1  1  0  0  1  0  1  0  0  0  1  1  1  0  0  0  0  1  0  0  0  0  0  0  1  1  -679.0       1 0.166667
39   0  1  1  1  1  1  0  1  0  1  0  0  1  0  1  0  0  0  1  1  1  0  0  1  1  0  0  1  1  0  0  0  0  1  1  1  1  0  0  0  0  0  1  0  1  1  0  1  0  0  0  0  1  0  1  1  1  0  0  1 -678.75       1      0.0
41   0  1  1  0  1  1  0  1  0  1  1  0  0  0  0  0  1  0  0  0  1  0  1  1  0  0  0  1  1  0  0  1  1  1  1  1  1  1  1  1  1  0  0  1  1  0  0  0  0  0  0  1  1  0  1  1  1  0  1  0 -678.75       1      0.0
106  0  1  0  0  1  1  0  0  1  0  1  0  0  1  0  0  1  0  1  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  0  1  1  1  0  0  1  0  0  0  1  1  1  1  0  0  0  0  0  0  0  0  1  1  1  1 -678.75       1 0.016667
179  1  1  1  1  1  1  0  1  0  1  0  0  1  1  1  0  0  1  0  0  1  0  1  0  1  1  0  1  1  0  1  0  0  1  1  1  1  0  1  1  1  0  0  0  1  1  0  0  0  1  0  0  0  0  0  1  1  0  1  1 -678.75       1     0.05
201  0  1  1  1  1  1  1  1  0  1  1  1  1  0  1  0  0  1  0  0  0  0  1  0  0  1  0  1  1  0  0  1  1  1  1  1  1  0  1  1  1  0  0  0  1  0  0  0  0  1  0  1  0  0  0  0  1  0  1  0 -678.75       1 0.066667
212  0  1  1  1  1  1  1  1  1  1  1  0  1  1  1  0  0  1  0  1  0  0  1  0  0  0  0  1  1  0  1  0  1  1  1  1  0  0  1  1  1  0  0  1  0  1  0  0  0  0  0  0  0  1  0  0  1  0  1  0 -678.75       1 0.066667
231  0  1  0  1  1  1  0  1  0  1  1  1  1  1  1  0  0  1  1  0  0  1  1  0  0  0  0  0  1  1  1  0  1  1  1  0  0  0  1  1  1  0  0  0  1  1  1  0  0  1  0  1  0  0  0  0  1  0  1  0 -678.75       1 0.083333
235  0  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  1  0  1  1  1  0  0  0  0  1  1  0  1  1  1  1  1  1  1  0  0  1  1  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  1  0 -678.75       1 0.083333
259  0  1  1  1  1  1  0  0  0  1  1  0  1  1  1  0  0  1  1  0  1  1  1  0  0  1  0  1  1  0  0  0  0  0  1  1  1  1  1  1  1  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  0  0  1  0 -678.75       1      0.1
278  0  1  1  1  1  1  1  1  0  1  1  0  1  1  0  0  0  0  0  0  0  1  1  0  0  1  0  1  1  0  1  0  1  1  1  1  0  0  1  1  1  0  0  0  1  1  1  1  0  0  1  0  0  0  0  0  1  0  1  0 -678.75       1 0.083333
299  0  1  0  1  1  1  0  0  0  1  0  0  1  1  1  0  1  1  0  1  1  1  1  0  0  0  0  1  1  0  1  0  1  1  1  1  0  1  1  1  1  0  0  0  1  1  1  0  0  0  1  1  0  0  0  0  1  0  0  0 -678.75       1      0.1
333  0  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  0  1  0  0  0  1  1  1  0  0  0  1  1  0  1  1  1  1  1  1  1  0  1  0  1  0  0  0  1  1  1  0  0  0  0  1  0  0  1  1  1  0  1  0 -678.75       1 0.116667
385  1  1  0  1  1  1  0  1  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  1  0  0  1  1  1  0  1  0  0  1  1  1  0  0  0  0  1  0  0  0  1  1  1  1  0  0  0  0  1  1  0  0  1  0  1  0 -678.75       1 0.116667
42   0  0  0  0  1  1  0  0  0  1  1  0  1  1  0  1  0  1  1  1  1  0  1  0  1  1  0  1  0  0  1  0  0  1  0  1  1  0  1  1  1  0  0  0  1  1  1  0  0  0  0  1  0  1  0  1  1  0  0  1  -678.0       1      0.0
82   1  1  0  1  0  1  0  1  1  1  1  1  1  1  0  0  0  0  1  0  1  1  0  0  0  1  1  0  1  0  1  0  0  0  0  1  0  0  1  1  1  0  0  0  1  0  1  0  0  0  0  0  0  1  0  0  1  0  1  1  -678.0       1 0.016667
95   0  1  0  1  1  1  0  1  1  1  0  0  1  0  0  0  1  1  1  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  1  0  1  1  1  1  0  0  1  1  1  1  0  0  1  0  1  1  1  0  1  1  0  1  1  -678.0       1 0.016667
129  0  1  0  1  1  1  0  1  1  0  1  0  1  1  1  0  0  0  1  1  1  1  0  0  0  1  1  1  1  0  1  0  0  1  1  1  0  1  0  1  1  0  0  0  1  1  1  0  0  0  0  0  0  0  0  0  1  0  0  1  -678.0       1 0.033333
141  0  1  1  1  1  1  1  1  0  1  1  0  1  0  1  0  0  1  0  0  0  1  1  0  0  0  0  0  1  0  1  1  0  1  0  0  0  0  0  1  1  0  0  0  1  1  0  1  0  1  0  1  1  1  0  1  1  0  1  0  -678.0       1 0.033333
164  0  1  1  0  1  1  0  0  1  0  1  1  1  1  1  0  1  0  0  1  0  1  0  0  0  0  0  1  1  0  0  0  0  1  0  1  0  1  1  1  1  0  0  0  0  1  1  0  0  0  1  1  1  1  1  0  1  1  1  1  -678.0       1 0.033333
207  0  1  0  1  1  1  1  1  0  0  1  0  1  0  0  0  1  0  0  1  1  1  0  0  0  1  0  1  1  0  1  1  1  1  1  1  1  0  0  1  1  0  0  1  0  1  1  0  0  0  0  0  0  0  0  1  1  0  1  0  -678.0       1     0.05
225  1  0  0  1  1  1  1  1  0  0  0  0  1  0  0  1  1  0  0  1  1  1  0  1  1  0  0  1  0  0  0  1  0  0  1  0  1  0  0  1  1  1  0  0  1  0  1  1  1  0  1  0  1  0  1  1  1  0  1  1  -678.0       1     0.05
241  1  1  0  1  1  1  0  0  1  0  1  0  1  1  1  0  0  1  1  0  1  1  1  0  0  0  1  1  0  0  1  0  0  1  1  1  0  0  0  1  1  0  1  0  1  1  1  0  0  0  0  1  0  0  0  0  1  1  0  0  -678.0       1 0.083333
419  0  1  0  1  1  1  1  1  0  1  1  0  1  1  1  0  0  1  1  1  0  1  0  0  0  0  0  1  1  0  0  1  1  1  1  1  0  0  1  1  1  0  0  0  1  1  1  0  0  0  0  1  0  0  0  0  0  0  1  0  -678.0       1     0.15
43   0  1  1  1  0  1  1  1  1  0  1  1  1  0  1  0  1  1  0  1  1  0  0  1  0  0  0  1  1  0  0  0  0  1  1  1  1  1  1  1  0  1  0  0  1  1  0  0  0  0  0  0  0  1  0  0  1  0  0  1 -677.75       1      0.0
85   0  0  1  1  1  1  1  0  0  1  1  0  1  1  0  0  1  0  0  1  0  1  1  0  0  1  1  0  1  0  1  1  0  1  1  1  0  0  1  0  1  0  0  0  1  1  1  1  0  0  0  0  0  0  0  1  1  0  1  1 -677.75       1 0.016667
149  1  1  1  0  1  1  0  0  0  0  1  1  1  0  1  0  1  1  1  0  1  0  1  0  1  1  1  1  1  0  0  0  1  0  1  1  1  1  0  1  1  0  0  1  0  1  1  0  1  0  0  0  0  1  0  0  0  0  0  0 -677.75       1 0.033333
204  0  0  0  0  0  0  0  1  1  0  1  1  0  0  0  0  1  0  1  0  1  0  0  1  0  0  1  0  1  0  0  1  0  0  1  0  1  1  1  0  0  0  1  1  0  0  1  1  0  1  1  0  1  0  0  1  1  0  1  0 -677.75       1     0.05
253  1  1  0  1  1  1  0  1  0  1  1  0  1  0  1  0  0  1  1  0  1  0  1  0  1  1  0  1  1  1  0  0  1  1  1  1  1  0  1  0  1  0  0  0  1  1  1  0  0  1  0  0  0  0  0  1  1  0  1  0 -677.75       1 0.083333
322  0  1  0  1  1  1  0  1  0  0  1  0  1  0  1  0  0  0  1  0  0  1  1  1  0  1  0  1  1  0  1  0  1  1  1  1  0  0  1  0  1  1  0  0  1  1  1  0  0  0  0  1  0  0  0  0  1  0  1  0 -677.75       1      0.1
387  0  1  0  1  1  1  0  1  0  1  1  1  1  1  1  1  0  1  1  0  0  1  0  0  0  1  1  1  1  0  1  1  0  0  1  1  0  0  0  0  1  0  0  0  1  1  1  0  0  1  0  0  0  1  0  0  1  0  1  0 -677.75       1 0.133333
45   0  1  1  1  1  0  0  1  1  0  1  1  1  0  1  0  0  1  1  1  1  0  0  1  1  0  0  0  1  1  1  1  0  1  1  0  1  1  0  1  0  0  0  0  0  0  0  1  0  1  0  0  0  0  0  0  1  0  1  1  -677.0       1      0.0
144  0  1  0  0  1  1  0  1  0  0  0  0  1  0  1  0  0  0  0  1  1  1  1  0  1  0  1  0  1  0  0  0  1  1  1  1  0  0  0  1  1  1  0  0  1  1  1  0  0  0  0  0  0  0  1  1  1  0  1  1  -677.0       1 0.033333
181  0  1  0  1  1  1  1  1  0  0  1  0  1  0  0  0  1  1  1  1  1  1  1  0  0  1  0  1  1  0  0  0  0  0  1  1  0  0  1  1  1  0  1  0  1  1  1  0  0  1  0  1  0  0  1  0  1  0  1  0  -677.0       1     0.05
196  1  0  0  0  0  0  0  1  1  0  1  1  1  0  0  1  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  0  0  0  0  1  1  1  1  0  0  1  1  0  0  1  1  0  1  0  1  1  0  0  1  1  1  0  1  -677.0       1     0.05
208  0  1  1  1  1  1  0  1  0  1  1  1  1  0  1  0  1  1  0  0  0  0  0  1  0  0  1  1  1  0  1  1  0  1  1  1  0  0  1  0  1  0  0  0  1  1  1  0  0  1  0  1  0  1  0  0  1  0  1  0  -677.0       1     0.05
418  0  1  0  1  1  1  0  1  0  1  1  0  1  1  1  0  1  1  0  0  0  1  1  1  0  1  0  0  1  0  1  0  1  1  1  1  0  0  1  0  1  0  0  0  1  1  1  0  0  0  0  1  0  0  0  0  0  0  1  1  -677.0       1     0.15
422  0  1  0  1  1  1  1  1  0  1  1  0  1  1  1  0  0  1  0  1  0  1  1  0  0  1  0  1  1  0  1  0  0  1  1  1  0  0  0  1  1  0  0  0  1  1  0  0  0  0  1  0  0  1  0  0  1  0  1  0  -677.0       1     0.15
46   1  1  0  1  1  1  0  1  1  1  1  1  1  0  0  0  1  1  0  1  1  0  0  0  0  1  1  1  1  0  0  1  0  1  1  1  0  0  0  1  0  0  0  0  0  1  1  0  1  0  0  0  0  0  1  0  1  0  1  1 -676.75       1      0.0
47   0  1  1  1  1  1  0  1  0  1  0  0  0  0  1  0  1  0  1  1  1  0  1  1  1  0  0  1  1  0  1  1  1  1  1  1  0  0  0  0  1  0  0  1  0  0  1  0  0  0  0  0  0  0  0  0  1  0  1  1 -676.75       1      0.0
48   0  1  1  0  1  1  0  1  0  1  0  0  0  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  1  0  0  0  0  1  1  1  0  1  1  0  1  1  0  0  0  1  1  0  0  1  1  1  0  0  0  0  0  0  1  0 -676.75       1      0.0
100  0  1  0  1  1  1  0  1  1  0  1  0  1  0  1  0  0  1  1  0  1  1  0  0  0  1  1  0  1  0  1  1  0  0  1  1  0  0  1  0  1  0  0  1  1  1  1  0  0  0  0  1  0  1  0  1  1  0  1  0 -676.75       1 0.016667
162  0  1  0  0  1  1  0  1  1  1  1  1  1  0  1  0  1  1  0  1  1  1  0  0  0  1  0  1  1  0  0  0  0  1  1  1  0  0  1  1  1  0  0  0  1  1  1  0  0  0  1  0  0  1  0  0  1  0  1  0 -676.75       1 0.033333
