--------------- DW_2000Q_6 ---------------
     0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39  energy num_oc. chain_.
29   0  1  1  1  0  1  0  1  1  0  1  0  0  1  0  0  0  1  1  0  0  1  1  1  0  0  1  1  0  1  1  0  1  1  1  0  0  0  0  0  -436.0       1     0.0
30   0  1  1  1  0  1  0  0  1  1  1  0  1  1  0  0  0  1  0  0  1  0  1  1  0  0  1  1  1  0  0  0  1  1  1  1  0  0  0  0  -436.0       1     0.0
111  1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  0  1  0  1  1  1  0  1  0  0  0  0  1  1  1  1  -436.0       1    0.05
166  1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  0  1  0  1  1  0  0  0  1  0  1  1  1  0  0  0  0  0  0  1  1  1  1  -436.0       1   0.075
175  0  0  1  1  0  1  1  1  1  1  1  0  0  1  0  0  0  1  0  1  0  0  1  1  1  0  0  0  0  1  1  0  1  1  1  1  0  0  0  0  -436.0       1    0.05
202  0  1  1  1  1  1  0  0  0  0  0  0  1  1  0  0  0  1  0  1  0  1  1  1  1  1  1  0  0  1  1  0  0  0  1  1  1  0  0  0  -436.0       1   0.025
409  0  1  1  1  0  1  0  1  1  1  1  0  0  1  1  0  0  1  0  0  1  0  1  1  1  0  1  0  0  1  0  0  1  1  0  1  0  0  0  0  -436.0       1   0.075
439  1  0  0  0  1  0  0  1  1  0  1  1  1  0  0  1  1  1  1  0  1  1  0  0  0  1  0  1  0  1  0  0  0  0  0  0  1  1  1  1  -436.0       1    0.15
31   0  0  1  1  0  0  1  0  1  1  1  0  0  1  0  0  0  1  0  1  1  1  1  1  0  0  1  0  0  0  0  0  1  1  1  1  1  0  0  0 -435.75       1     0.0
32   0  0  0  0  1  0  0  0  1  0  0  1  1  0  0  0  1  1  0  1  1  1  1  0  0  0  1  1  0  0  0  0  1  1  1  1  0  1  1  1 -435.75       1     0.0
61   1  0  0  0  1  0  1  1  0  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  1  1  0  1  1  1  0  0  0  0  0  0  1  1  1  1 -435.75       1   0.025
92   1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  1  1  0  1  0  0  0  1  0  1  1  1  1  0  0  0  1  0  0  0  1  1  1 -435.75       1   0.025
112  1  0  0  0  1  0  1  1  0  0  1  1  1  0  0  1  1  1  1  0  1  1  0  0  1  0  1  1  1  0  0  0  0  1  0  0  0  1  1  1 -435.75       1   0.025
129  0  1  1  1  0  1  0  1  1  0  1  0  0  1  0  0  0  0  0  1  1  0  1  1  1  0  1  0  0  1  0  0  1  0  1  0  1  0  0  1 -435.75       1   0.025
131  1  0  0  0  1  0  1  0  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  0  1  0  1  1  0  0  0  0  0  0  0  1  1  1  1 -435.75       1    0.05
147  1  0  0  0  1  1  1  1  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  1  1  0  0  1  1  0  0  0  0  0  0  0  1  1  1 -435.75       1    0.05
173  1  0  0  0  0  0  1  1  1  0  0  1  1  0  0  1  1  0  1  0  1  1  0  0  1  1  0  1  1  1  0  0  0  0  0  0  0  1  1  1 -435.75       1    0.05
223  1  0  0  0  1  0  1  1  1  0  1  1  1  0  0  1  1  1  1  0  1  1  0  0  0  1  0  1  0  1  0  0  0  0  0  0  1  1  1  1 -435.75       1   0.075
299  0  1  1  1  0  1  0  0  0  0  1  0  0  1  0  0  0  1  1  0  0  1  1  1  0  0  1  0  0  1  0  1  1  1  1  1  0  0  0  1 -435.75       1    0.05
350  1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  0  1  0  1  1  0  0  1  0  0  1  1  1  0  1  0  0  0  0  1  1  1  1 -435.75       1     0.1
33   0  0  1  1  0  1  1  0  1  0  0  0  0  0  0  0  0  1  0  1  1  0  1  1  1  0  1  0  0  1  1  0  1  1  1  1  1  0  0  1  -435.0       1     0.0
34   1  0  0  0  1  0  1  0  1  0  1  1  1  0  0  0  1  0  0  0  1  1  0  0  1  0  0  1  1  1  0  1  1  1  0  0  0  1  1  1  -435.0       1     0.0
35   1  0  1  0  1  0  1  0  1  0  1  0  1  0  0  1  0  1  1  0  1  0  0  0  1  0  1  1  1  1  1  0  1  1  0  0  0  0  0  1  -435.0       1     0.0
115  1  0  0  0  1  0  1  1  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  0  0  0  1  1  1  0  0  0  1  0  0  0  1  1  1  -435.0       1   0.025
116  1  0  0  0  1  0  0  0  0  0  0  1  1  1  0  1  1  1  1  0  1  1  0  0  1  1  0  1  0  1  0  1  0  0  0  0  1  1  1  1  -435.0       1   0.025
154  0  1  1  0  0  0  0  1  1  1  1  0  1  1  1  0  0  1  0  0  0  0  1  1  0  0  1  0  0  1  1  0  1  1  1  1  0  0  0  1  -435.0       1   0.025
162  1  0  0  0  1  0  1  0  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  1  1  0  1  1  0  0  0  0  0  0  0  1  1  1  1  -435.0       1   0.075
174  1  1  0  0  1  0  1  0  1  0  0  1  1  0  0  1  1  0  1  0  1  1  0  1  0  0  0  1  1  1  0  1  1  0  0  0  0  0  1  1  -435.0       1   0.025
255  1  1  1  0  1  0  1  0  1  0  0  1  1  0  0  0  1  1  1  0  1  1  0  0  0  0  0  1  1  1  0  0  0  1  0  0  0  1  1  1  -435.0       1    0.05
256  1  0  0  0  1  0  1  1  1  0  0  0  1  0  0  1  1  1  1  1  1  1  0  0  0  1  0  1  0  1  0  1  0  0  0  0  1  0  1  1  -435.0       1   0.075
384  1  0  0  0  1  0  0  1  1  0  0  1  1  0  1  1  1  0  1  0  1  1  0  0  1  1  1  1  0  1  0  0  0  0  0  0  0  1  1  1  -435.0       1     0.1
399  1  1  0  0  1  1  0  0  1  0  0  1  1  1  0  1  1  0  0  0  1  1  0  0  0  1  0  1  0  1  0  1  0  0  0  0  1  1  1  1  -435.0       1     0.1
473  1  0  0  0  1  0  0  1  1  0  0  1  1  0  0  1  1  1  1  0  1  1  0  0  0  1  0  1  0  1  0  1  0  0  0  0  1  1  1  1  -435.0       1   0.175
36   0  0  0  0  1  0  1  1  1  0  0  0  1  0  1  0  1  1  1  0  0  1  0  0  1  1  1  1  1  1  0  0  0  1  0  1  1  1  0  1 -434.75       1     0.0
37   0  0  0  0  1  1  0  0  1  0  1  0  1  0  1  0  1  1  1  0  1  1  1  0  0  0  0  1  0  1  0  1  0  1  0  1  1  1  1  1 -434.75       1     0.0
38   0  0  1  1  0  0  0  1  0  0  1  0  1  0  1  0  0  0  1  1  1  0  1  1  1  0  1  1  1  1  1  0  0  0  0  0  1  1  0  0 -434.75       1     0.0
39   0  0  0  0  1  0  1  0  1  0  0  0  0  0  1  0  1  0  1  0  1  1  0  1  1  0  1  1  1  1  1  0  1  1  0  1  1  0  0  0 -434.75       1     0.0
40   0  1  1  1  1  1  0  0  1  1  0  1  0  1  0  0  0  1  0  1  1  0  1  1  0  0  1  0  0  0  1  0  0  0  1  1  0  0  0  1 -434.75       1     0.0
125  1  0  1  1  0  1  0  0  1  1  1  0  0  1  1  0  0  1  0  1  0  0  1  0  1  0  1  1  1  0  1  0  1  1  1  1  0  0  0  0 -434.75       1   0.025
133  1  0  0  0  1  0  1  1  0  0  0  0  1  0  1  1  1  1  0  1  1  1  0  0  1  0  1  0  1  0  0  1  0  0  0  0  1  0  1  1 -434.75       1   0.025
134  0  1  1  1  0  1  0  0  1  0  1  0  0  1  1  0  0  1  0  1  1  0  1  1  0  0  1  0  1  0  1  0  0  1  0  1  1  0  0  0 -434.75       1   0.025
139  0  1  1  1  0  1  0  0  1  1  1  0  1  1  0  0  0  0  0  1  1  0  1  1  1  0  1  0  1  0  0  0  1  1  0  1  0  0  0  0 -434.75       1   0.025
171  0  1  1  1  0  1  0  1  0  1  1  0  0  1  1  0  0  0  0  1  0  1  1  1  0  0  1  1  1  1  0  0  1  1  1  1  0  0  0  0 -434.75       1    0.05
302  1  0  0  0  1  1  1  0  1  0  1  0  1  0  0  1  1  1  1  0  1  1  0  0  0  0  0  1  0  1  0  1  0  0  0  1  1  1  1  1 -434.75       1   0.075
321  1  0  0  0  1  0  1  0  0  0  1  1  1  1  0  1  1  1  1  0  1  0  0  0  1  1  0  1  1  1  0  0  0  1  0  0  0  1  1  1 -434.75       1   0.075
353  1  0  0  0  0  0  1  1  1  0  1  0  1  0  0  1  1  1  1  1  1  1  1  0  0  0  0  1  0  1  0  0  0  1  0  0  1  1  1  1 -434.75       1   0.075
